¬í	EMG	EMG ¿n¤À
42.972	0.0231934	0.0137268
42.974	0.00427246	0.0136536
42.976	-0.0158691	0.0136841
42.978	0.0238037	0.0138794
42.98	0	0.0138062
42.982	-0.00427246	0.0137329
42.984	0.0445557	0.0140076
42.986	0.00366211	0.0139832
42.988	0.0183105	0.0141113
42.99	0.032959	0.0142761
42.992	0.020752	0.0144775
42.994	0.0109863	0.0145752
42.996	-0.00915527	0.0145996
42.998	0.00732422	0.0145752
43	0.0189209	0.0146118
43.002	0.000610352	0.0145996
43.004	-0.0140381	0.0147156
43.006	-0.0286865	0.0149658
43.008	-0.0201416	0.015033
43.01	0.0341797	0.0151123
43.012	0.00793457	0.0151001
43.014	-0.00976563	0.0150818
43.016	0.00366211	0.0150879
43.018	0.00915527	0.0150024
43.02	0.00671387	0.0149231
43.022	-0.0115967	0.014978
43.024	0.0250244	0.0151611
43.026	0.0146484	0.0152344
43.028	-0.0189209	0.0150146
43.03	0.00549316	0.0149841
43.032	0.0244141	0.0150574
43.034	-0.00244141	0.0148437
43.036	0.0183105	0.0148743
43.038	0.0231934	0.0150208
43.04	-0.00915527	0.0150574
43.042	-0.0115967	0.0150696
43.044	0.00549316	0.0147827
43.046	0.032959	0.0147949
43.048	-0.0445557	0.0150635
43.05	-0.00183105	0.0150146
43.052	0.0286865	0.0149658
43.054	0.0286865	0.0152283
43.056	-0.0469971	0.0156006
43.058	-0.0213623	0.0156494
43.06	0.00366211	0.0156799
43.062	-0.0012207	0.0156738
43.064	0.000610352	0.0154724
43.066	0.0012207	0.0154053
43.068	0.00976563	0.0154114
43.07	0.00427246	0.0154236
43.072	0.0146484	0.0152161
43.074	0.0177002	0.0151978
43.076	0.0286865	0.01521
43.078	0.0286865	0.0153381
43.08	-0.00305176	0.0152283
43.082	-0.00183105	0.0144897
43.084	0.00793457	0.0145142
43.086	-0.00793457	0.0143799
43.088	-0.00976563	0.0142273
43.09	0.022583	0.0143372
43.092	0.020752	0.0143982
43.094	-0.000610352	0.0142517
43.096	-0.0128174	0.0143494
43.098	0.0231934	0.0144226
43.1	0.012207	0.0143311
43.102	0.0158691	0.014325
43.104	-0.0189209	0.0144104
43.106	0.0128174	0.0145081
43.108	-0.0140381	0.0145203
43.11	0.00610352	0.0144592
43.112	0.00183105	0.0142517
43.114	0.0201416	0.0142822
43.116	-0.0268555	0.0143677
43.118	0.0213623	0.0144409
43.12	0	0.0143738
43.122	-0.0286865	0.0146606
43.124	0.0317383	0.0148437
43.126	0.0201416	0.0147766
43.128	-0.0134277	0.0147034
43.13	-0.0109863	0.0146362
43.132	-0.00732422	0.0145752
43.134	0.0286865	0.0148376
43.136	0.03479	0.0150696
43.138	0.0335693	0.0153809
43.14	-0.0238037	0.0154785
43.142	-0.0158691	0.0156067
43.144	0.0354004	0.0157166
43.146	-0.00549316	0.0156799
43.148	-0.00671387	0.0156189
43.15	-0.0408936	0.0160095
43.152	-0.020752	0.0160339
43.154	0.00671387	0.0160217
43.156	-0.0372314	0.0162048
43.158	0.00976563	0.0161377
43.16	0.0482178	0.0165161
43.162	-0.00793457	0.0163025
43.164	0.00793457	0.0163147
43.166	0.0250244	0.0164795
43.168	0.0280762	0.0165649
43.17	0.0128174	0.0166138
43.172	-0.00366211	0.0164185
43.174	0.0128174	0.0165039
43.176	0.00488281	0.016394
43.178	-0.00976563	0.0162537
43.18	0.012207	0.0163757
43.182	-0.0012207	0.0163452
43.184	0.00732422	0.0159729
43.186	0.012207	0.0160583
43.188	-0.00427246	0.015918
43.19	0.000610352	0.0155945
43.192	0.0134277	0.0155212
43.194	-0.00366211	0.015448
43.196	0.00305176	0.015387
43.198	0.00610352	0.0153748
43.2	-0.000610352	0.0151917
43.202	-0.00244141	0.01521
43.204	0.00854492	0.015155
43.206	0.0134277	0.0150024
43.208	-0.00976563	0.0148987
43.21	0.00854492	0.0146423
43.212	0.012207	0.0146851
43.214	0.0238037	0.0148254
43.216	-0.00732422	0.0148621
43.218	-0.00976563	0.0148682
43.22	0.00183105	0.0148193
43.222	0.00854492	0.0147888
43.224	-0.00854492	0.014624
43.226	0.000610352	0.0144836
43.228	-0.00671387	0.0143616
43.23	0.00305176	0.0143372
43.232	0.00488281	0.0141418
43.234	0.00610352	0.0141785
43.236	0.00732422	0.0140686
43.238	0.00427246	0.0138794
43.24	0.00305176	0.0138184
43.242	-0.0128174	0.0138306
43.244	0.0183105	0.0139587
43.246	0.00366211	0.0136658
43.248	0.00244141	0.0132446
43.25	-0.0177002	0.0134033
43.252	0.0219727	0.0133362
43.254	0.00183105	0.0130676
43.256	0.00732422	0.0126709
43.258	0.00488281	0.0125061
43.26	-0.0152588	0.0126221
43.262	0.00427246	0.0126526
43.264	0.0201416	0.0128479
43.266	-0.00549316	0.0128906
43.268	-0.00183105	0.0128113
43.27	0.00488281	0.0128174
43.272	0.0140381	0.0128113
43.274	0.0189209	0.0128235
43.276	-0.00976563	0.0126343
43.278	-0.00427246	0.0123901
43.28	0.0189209	0.0125488
43.282	-0.0164795	0.0126953
43.284	0.0115967	0.0127319
43.286	-0.00732422	0.0127258
43.288	-0.010376	0.0127319
43.29	-0.00610352	0.0125671
43.292	-0.00427246	0.0124023
43.294	0.032959	0.0127258
43.296	-0.0189209	0.0127869
43.298	0.0164795	0.0127197
43.3	-0.00854492	0.0126831
43.302	0.0140381	0.0126648
43.304	0.0195313	0.0126709
43.306	0.00305176	0.0125732
43.308	0.0109863	0.0125427
43.31	-0.0134277	0.012616
43.312	0.0115967	0.0127136
43.314	0	0.0125122
43.316	-0.00549316	0.0122986
43.318	0.00183105	0.0121033
43.32	-0.00183105	0.0121216
43.322	0.00183105	0.011853
43.324	-0.00488281	0.0115845
43.326	0.00305176	0.0114136
43.328	0.0158691	0.011438
43.33	-0.00244141	0.0113525
43.332	0.00915527	0.0113708
43.334	0.00244141	0.0111084
43.336	0.00671387	0.0108276
43.338	0.0012207	0.0105042
43.34	0.0115967	0.0103821
43.342	0.00854492	0.0103088
43.344	-0.0012207	0.00996704
43.346	-0.00488281	0.00996094
43.348	-0.0201416	0.0100952
43.35	0.0115967	0.00980225
43.352	0.000610352	0.00960083
43.354	-0.00671387	0.00960083
43.356	0.00488281	0.00927734
43.358	-0.00183105	0.009198
43.36	0	0.00871582
43.362	0.0177002	0.00881348
43.364	0.00244141	0.00875854
43.366	0.012207	0.00863037
43.368	-0.0115967	0.00846558
43.37	0.00183105	0.00835571
43.372	-0.00671387	0.00838623
43.374	0.0012207	0.00827026
43.376	0.00427246	0.00826416
43.378	-0.00366211	0.00820313
43.38	-0.0231934	0.00831299
43.382	0.000610352	0.00830688
43.384	0.0012207	0.00824585
43.386	0.00305176	0.0081543
43.388	-0.00427246	0.0081543
43.39	-0.00427246	0.00819092
43.392	0.00915527	0.00814819
43.394	0.00427246	0.0081543
43.396	-0.0134277	0.00825806
43.398	0.00732422	0.00827026
43.4	0	0.00826416
43.402	0.0146484	0.00838623
43.404	0.00610352	0.00836182
43.406	-0.00854492	0.00831299
43.408	0.012207	0.0083374
43.41	0.00427246	0.00829468
43.412	0.00915527	0.00826416
43.414	-0.0109863	0.00813599
43.416	0.0183105	0.00824585
43.418	0.00854492	0.00823364
43.42	-0.0012207	0.00822754
43.422	-0.0262451	0.00840454
43.424	0.0158691	0.00847778
43.426	-0.0012207	0.00848389
43.428	-0.00610352	0.00847778
43.43	0.00427246	0.00848999
43.432	0.00244141	0.00846558
43.434	0	0.00840454
43.436	0.00427246	0.00837402
43.438	0.00793457	0.00841064
43.44	-0.00366211	0.00841675
43.442	-0.00732422	0.00836182
43.444	0.0250244	0.00842896
43.446	-0.0012207	0.00840454
43.448	-0.0250244	0.00863037
43.45	0	0.00845337
43.452	-0.0158691	0.00839233
43.454	0.0292969	0.00866699
43.456	-0.0170898	0.00876465
43.458	-0.00549316	0.00877075
43.46	0.000610352	0.00862427
43.462	-0.0201416	0.00878296
43.464	0.00427246	0.00862427
43.466	-0.012207	0.00869141
43.468	0.00305176	0.00870361
43.47	0.00610352	0.00871582
43.472	-0.0115967	0.00869141
43.474	-0.0012207	0.0085144
43.476	0.00915527	0.0085083
43.478	0.0140381	0.00860596
43.48	0.0146484	0.00856323
43.482	-0.00183105	0.00841675
43.484	0.0311279	0.00861206
43.486	-0.00244141	0.00856323
43.488	0.010376	0.00856323
43.49	0.00732422	0.00857544
43.492	0.00976563	0.00863037
43.494	-0.00610352	0.00836182
43.496	0.00183105	0.00819092
43.498	0.0012207	0.00803833
43.5	-0.00915527	0.00804443
43.502	0.0012207	0.00791626
43.504	-0.00183105	0.00773926
43.506	-0.00915527	0.00780029
43.508	0.00305176	0.00772095
43.51	-0.0195313	0.00778198
43.512	0.00488281	0.00771484
43.514	0.0201416	0.00791626
43.516	-0.00427246	0.00790405
43.518	-0.0140381	0.00802612
43.52	-0.00732422	0.00808105
43.522	0	0.00806274
43.524	0.00976563	0.00811157
43.526	0.00732422	0.0081543
43.528	-0.00793457	0.00807495
43.53	-0.0183105	0.00823364
43.532	0.00183105	0.0081604
43.534	0.00183105	0.0081543
43.536	0.00610352	0.00814819
43.538	-0.0115967	0.00825195
43.54	0.00305176	0.0081665
43.542	-0.00244141	0.00810547
43.544	-0.0158691	0.00825195
43.546	-0.0109863	0.00831299
43.548	-0.000610352	0.00811768
43.55	0.000610352	0.00800781
43.552	-0.00427246	0.00804443
43.554	-0.0177002	0.0081543
43.556	-0.00610352	0.0081665
43.558	-0.00732422	0.00822144
43.56	0.00976563	0.00831909
43.562	-0.00305176	0.00817261
43.564	-0.00915527	0.00823975
43.566	0.00183105	0.00813599
43.568	0.00366211	0.00805664
43.57	0.00549316	0.00809326
43.572	-0.00793457	0.00810547
43.574	0.0012207	0.00810547
43.576	0.0012207	0.00807495
43.578	0.0128174	0.0081665
43.58	-0.00915527	0.00802612
43.582	0.00732422	0.00809326
43.584	-0.00610352	0.00814209
43.586	0.00366211	0.00814819
43.588	-0.00976563	0.00820313
43.59	-0.00976563	0.00825806
43.592	0.00244141	0.00819092
43.594	0.0109863	0.00825806
43.596	0.00305176	0.0081543
43.598	0.000610352	0.00808716
43.6	0.00244141	0.00811157
43.602	0.0183105	0.00814819
43.604	-0.0177002	0.00826416
43.606	0.0323486	0.0085022
43.608	0	0.00838013
43.61	-0.020752	0.00854492
43.612	0.00915527	0.00854492
43.614	-0.00244141	0.00845947
43.616	0.0012207	0.00828857
43.618	0.0115967	0.00831909
43.62	-0.0183105	0.00848999
43.622	-0.00305176	0.00825806
43.624	-0.00732422	0.00817261
43.626	0.00549316	0.00821533
43.628	-0.010376	0.00825806
43.63	-0.00671387	0.00828247
43.632	-0.00793457	0.0083374
43.634	-0.020752	0.00854492
43.636	-0.00549316	0.00855713
43.638	0.012207	0.00859985
43.64	-0.00488281	0.00861206
43.642	-0.00183105	0.00855713
43.644	0.0134277	0.00844116
43.646	0.00366211	0.00846558
43.648	0.00305176	0.00824585
43.65	0.00854492	0.0083313
43.652	-0.0134277	0.00830688
43.654	0.00427246	0.00805664
43.656	-0.000610352	0.00789185
43.658	-0.0152588	0.0079895
43.66	-0.0012207	0.00799561
43.662	-0.00488281	0.00784302
43.664	-0.0109863	0.00791016
43.666	0.00244141	0.0078125
43.668	0.00549316	0.00783691
43.67	0.00366211	0.0078125
43.672	-0.0140381	0.00783691
43.674	-0.00305176	0.00785522
43.676	0.0238037	0.00800171
43.678	-0.00610352	0.00792236
43.68	-0.00793457	0.00785522
43.682	0.00305176	0.00786743
43.684	0.010376	0.00765991
43.686	-0.00976563	0.00773315
43.688	-0.0134277	0.00776367
43.69	0.0115967	0.0078064
43.692	-0.000610352	0.00771484
43.694	-0.00488281	0.00770264
43.696	-0.0146484	0.00783081
43.698	0	0.0078186
43.7	0.0195313	0.00792236
43.702	-0.00915527	0.00800171
43.704	-0.000610352	0.0079895
43.706	0.00732422	0.00797119
43.708	-0.00427246	0.0079834
43.71	0.000610352	0.00779419
43.712	-0.00854492	0.00783081
43.714	0.012207	0.00775146
43.716	-0.00793457	0.00778809
43.718	-0.0115967	0.00776367
43.72	0.00732422	0.00776367
43.722	0.0128174	0.00789185
43.724	-0.0177002	0.00797119
43.726	-0.00549316	0.00795288
43.728	-0.00793457	0.00795288
43.73	-0.00244141	0.00779419
43.732	-0.000610352	0.00778198
43.734	-0.0280762	0.00804443
43.736	0.0115967	0.00809937
43.738	-0.00183105	0.00800171
43.74	-0.012207	0.00809326
43.742	-0.00244141	0.00809326
43.744	0.0177002	0.00811157
43.746	-0.00366211	0.00803833
43.748	0.00549316	0.00808716
43.75	-0.010376	0.00818481
43.752	0.00183105	0.0081604
43.754	0.00366211	0.00802002
43.756	0.00488281	0.00800781
43.758	0.0012207	0.00794678
43.76	-0.0128174	0.00797729
43.762	0.00305176	0.00797729
43.764	0.0012207	0.00789795
43.766	0.00671387	0.00794678
43.768	-0.00671387	0.00797729
43.77	-0.00610352	0.0079834
43.772	-0.00610352	0.00796509
43.774	0.0195313	0.00814819
43.776	-0.00366211	0.00817261
43.778	-0.0128174	0.00817261
43.78	-0.00305176	0.00811157
43.782	0.00732422	0.00811157
43.784	0.00915527	0.00814209
43.786	-0.00793457	0.00818481
43.788	-0.0158691	0.00824585
43.79	0.0366211	0.0085144
43.792	-0.0012207	0.0085022
43.794	-0.0152588	0.00854492
43.796	0.0109863	0.00862427
43.798	0.010376	0.00872192
43.8	-0.00366211	0.00873413
43.802	0.0012207	0.00856323
43.804	-0.012207	0.0085083
43.806	-0.000610352	0.00819092
43.808	0.00427246	0.00823364
43.81	0.00976563	0.00812378
43.812	-0.020752	0.00823975
43.814	-0.0109863	0.0083252
43.816	0.0372314	0.0086853
43.818	-0.0170898	0.00874023
43.82	-0.0195313	0.00875244
43.822	-0.00671387	0.00878906
43.824	-0.00183105	0.00873413
43.826	0.0109863	0.00878906
43.828	-0.022583	0.00891113
43.83	-0.012207	0.00896606
43.832	0.0213623	0.00910034
43.834	-0.0109863	0.00900269
43.836	0.012207	0.00906982
43.838	-0.00488281	0.00899658
43.84	-0.00610352	0.00900879
43.842	0.0189209	0.00917969
43.844	-0.0177002	0.00922241
43.846	-0.00549316	0.00924072
43.848	-0.00305176	0.00924072
43.85	-0.00854492	0.00924072
43.852	-0.00366211	0.00914307
43.854	0.000610352	0.00910645
43.856	0.00244141	0.00912476
43.858	0.00305176	0.00900269
43.86	-0.00549316	0.00904541
43.862	0.0158691	0.00915527
43.864	0.00366211	0.00908203
43.866	0	0.00905762
43.868	0.000610352	0.00900879
43.87	0.00183105	0.00899048
43.872	0.000610352	0.0088562
43.874	-0.00366211	0.0088623
43.876	-0.00183105	0.00864258
43.878	0.00305176	0.00861206
43.88	-0.00183105	0.00855103
43.882	-0.00793457	0.00859985
43.884	0.00915527	0.00858765
43.886	-0.0012207	0.0085022
43.888	-0.00244141	0.00839233
43.89	0.0134277	0.00841064
43.892	-0.0109863	0.0085144
43.894	0.00610352	0.00852661
43.896	0.00610352	0.00844116
43.898	0.00488281	0.00848999
43.9	-0.0189209	0.00848389
43.902	-0.00793457	0.00847168
43.904	0.00732422	0.00853882
43.906	-0.0109863	0.00857544
43.908	0.00854492	0.00861816
43.91	-0.00915527	0.00870361
43.912	-0.012207	0.00874023
43.914	0.00915527	0.00870972
43.916	-0.0177002	0.00880737
43.918	0.00793457	0.00877075
43.92	0.00366211	0.00873413
43.922	0.000610352	0.00861206
43.924	-0.000610352	0.00844116
43.926	0.00366211	0.00842285
43.928	-0.00305176	0.00837402
43.93	0.0109863	0.00845947
43.932	0.0128174	0.00858154
43.934	-0.00488281	0.00834961
43.936	-0.00183105	0.00825195
43.938	-0.0012207	0.00824585
43.94	-0.00732422	0.00819702
43.942	-0.00305176	0.00820313
43.944	0.0140381	0.0081665
43.946	0.00305176	0.0081604
43.948	-0.00549316	0.0081604
43.95	-0.0189209	0.00824585
43.952	0.00488281	0.00827637
43.954	0.00976563	0.0083374
43.956	0.00854492	0.00837402
43.958	-0.00305176	0.00839233
43.96	-0.0140381	0.00840454
43.962	-0.00732422	0.00844727
43.964	0.0177002	0.00861206
43.966	0.0115967	0.00866089
43.968	-0.0256348	0.0088501
43.97	-0.00610352	0.0088501
43.972	0.00610352	0.0088501
43.974	-0.00427246	0.00869751
43.976	-0.00915527	0.00875244
43.978	-0.00427246	0.00866699
43.98	-0.00671387	0.00870361
43.982	-0.00366211	0.00866699
43.984	0.00793457	0.00865479
43.986	0.00549316	0.00863037
43.988	-0.00793457	0.00855103
43.99	-0.000610352	0.00819092
43.992	0.0183105	0.00836182
43.994	0.0115967	0.0083252
43.996	0.00366211	0.00825195
43.998	-0.0158691	0.00830688
44	0.0189209	0.00845947
44.002	0.00671387	0.0085144
44.004	0.0012207	0.00840454
44.006	0.00183105	0.00841675
44.008	-0.00366211	0.00841064
44.01	-0.00549316	0.00836792
44.012	0.00610352	0.00822144
44.014	0.000610352	0.00811768
44.016	-0.00427246	0.00778809
44.018	0.0012207	0.00762939
44.02	0.00610352	0.00749512
44.022	0.012207	0.00755005
44.024	0.0152588	0.00768433
44.026	0.00244141	0.00759888
44.028	0.00366211	0.00740967
44.03	0.00244141	0.00731201
44.032	0.00488281	0.00714722
44.034	0.00366211	0.00707397
44.036	0.0012207	0.00696411
44.038	-0.0152588	0.00706787
44.04	0.00549316	0.00706177
44.042	0.00976563	0.00697021
44.044	-0.00549316	0.00684814
44.046	0.0286865	0.00708008
44.048	-0.0262451	0.00731201
44.05	0.0012207	0.00723877
44.052	0.0256348	0.0074585
44.054	0.0286865	0.00773926
44.056	-0.03479	0.00806274
44.058	0.00549316	0.00808716
44.06	0.000610352	0.00803833
44.062	-0.00732422	0.00795288
44.064	-0.00671387	0.0079834
44.066	0.00549316	0.00803833
44.068	-0.0152588	0.00818481
44.07	-0.0195313	0.00836182
44.072	-0.00183105	0.00837402
44.074	0.00305176	0.00836792
44.076	0.000610352	0.00835571
44.078	-0.00305176	0.00835571
44.08	-0.00366211	0.00837402
44.082	-0.0012207	0.00830688
44.084	0.00793457	0.00829468
44.086	0.00244141	0.00830688
44.088	0.00183105	0.00830078
44.09	-0.00305176	0.00819702
44.092	0.00976563	0.00818481
44.094	-0.00305176	0.0081543
44.096	0.0109863	0.00820313
44.098	-0.0177002	0.0083313
44.1	-0.000610352	0.00814819
44.102	0.0262451	0.0083313
44.104	-0.0201416	0.00845947
44.106	0.0238037	0.00858765
44.108	0.0164795	0.00866699
44.11	-0.020752	0.00878296
44.112	-0.0012207	0.0086731
44.114	0.0183105	0.00876465
44.116	-0.00671387	0.00865479
44.118	-0.0158691	0.00873413
44.12	0.00793457	0.00877686
44.122	-0.0134277	0.00890503
44.124	-0.00366211	0.00893555
44.126	0.00610352	0.00895996
44.128	-0.00488281	0.00897827
44.13	0.00854492	0.00895386
44.132	0.00183105	0.00884399
44.134	0.00793457	0.00887451
44.136	-0.0012207	0.00886841
44.138	-0.0012207	0.00886841
44.14	0	0.00879517
44.142	-0.00610352	0.00882568
44.144	0.00671387	0.00875244
44.146	0.00549316	0.00877686
44.148	-0.00549316	0.00877686
44.15	-0.000610352	0.00859375
44.152	0.00976563	0.00864258
44.154	-0.00488281	0.00859375
44.156	-0.0134277	0.00864258
44.158	0.03479	0.00895996
44.16	0.0183105	0.00900269
44.162	-0.0549316	0.00947876
44.164	0.0219727	0.00952148
44.166	0.0286865	0.00969238
44.168	0.0189209	0.00962524
44.17	-0.012207	0.00968628
44.172	-0.00793457	0.00970459
44.174	-0.0128174	0.00979004
44.176	0.00305176	0.009729
44.178	-0.00854492	0.00977173
44.18	-0.0109863	0.00981445
44.182	-0.0170898	0.00994873
44.184	-0.00366211	0.00990601
44.186	-0.00793457	0.00993042
44.188	0.0177002	0.0100281
44.19	-0.00244141	0.0100464
44.192	-0.00610352	0.00992432
44.194	0.00671387	0.00987549
44.196	-0.0012207	0.00985107
44.198	-0.00671387	0.00975952
44.2	-0.00427246	0.00961304
44.202	0.00488281	0.00959473
44.204	-0.00976563	0.00968018
44.206	0.00793457	0.00974121
44.208	0.000610352	0.00971069
44.21	-0.00549316	0.00971069
44.212	0.012207	0.00977173
44.214	0.00610352	0.00982666
44.216	-0.00427246	0.00982666
44.218	0.000610352	0.00982056
44.22	-0.00793457	0.00983887
44.222	-0.00976563	0.00981445
44.224	0.0109863	0.00977173
44.226	-0.000610352	0.00975342
44.228	-0.0128174	0.00984497
44.23	0.00427246	0.00986328
44.232	0.00366211	0.00985107
44.234	-0.0012207	0.00982666
44.236	-0.0115967	0.00993042
44.238	0.0213623	0.00999146
44.24	0.0012207	0.00994873
44.242	-0.00549316	0.00990601
44.244	0.00366211	0.0098877
44.246	0.0152588	0.00975342
44.248	0.00732422	0.00956421
44.25	-0.00244141	0.00957642
44.252	-0.00610352	0.0093811
44.254	-0.00366211	0.00913086
44.256	0.0146484	0.00892944
44.258	-0.0177002	0.00905151
44.26	0.00183105	0.00906372
44.262	0.00915527	0.00908203
44.264	-0.0360107	0.009375
44.266	0.0201416	0.00952148
44.268	0.0115967	0.00948486
44.27	-0.0146484	0.00943604
44.272	-0.00610352	0.00947876
44.274	-0.00854492	0.00953369
44.276	0.00549316	0.00958252
44.278	-0.00854492	0.00963745
44.28	-0.0152588	0.00975342
44.282	-0.0115967	0.00985718
44.284	0.0201416	0.00997925
44.286	0.00671387	0.010022
44.288	-0.00793457	0.010083
44.29	-0.0244141	0.0102966
44.292	0.0189209	0.0103882
44.294	0.0128174	0.0104858
44.296	-0.0158691	0.0105347
44.298	0.00366211	0.0103943
44.3	0.00427246	0.0104309
44.302	-0.0286865	0.0104553
44.304	0.0134277	0.0103882
44.306	0.000610352	0.0101563
44.308	0.0177002	0.0101685
44.31	-0.0128174	0.0100891
44.312	0.00915527	0.0101685
44.314	0.00427246	0.0100281
44.316	0.012207	0.010083
44.318	0.00610352	0.00998535
44.32	-0.0152588	0.0100586
44.322	0.00976563	0.010022
44.324	0.00366211	0.010022
44.326	-0.00366211	0.00999756
44.328	-0.00976563	0.0100464
44.33	-0.0012207	0.00997314
44.332	0.0109863	0.0100647
44.334	-0.020752	0.0101929
44.336	0.00244141	0.0102051
44.338	0.000610352	0.010199
44.34	0.0109863	0.0103088
44.342	0.0115967	0.0103638
44.344	0.0219727	0.0105164
44.346	-0.0140381	0.0106018
44.348	0.00488281	0.0105957
44.35	0.0213623	0.0108032
44.352	0.00183105	0.0107239
44.354	0.00671387	0.0107422
44.356	-0.00549316	0.0106628
44.358	-0.0238037	0.010553
44.36	-0.00549316	0.0104248
44.362	0.00244141	0.0098999
44.364	-0.00793457	0.00975952
44.366	-0.0128174	0.00960083
44.368	-0.00976563	0.00950928
44.37	-0.012207	0.00950928
44.372	0.00915527	0.00952148
44.374	0.00915527	0.00948486
44.376	0.00793457	0.00953369
44.378	0.00305176	0.00947876
44.38	-0.00549316	0.00942383
44.382	0.010376	0.00935669
44.384	0.020752	0.00952759
44.386	-0.0158691	0.00960693
